capture_id	screenshot	page	slot	x	y	width	height	sha256
configuration/mip2/normal/model/item/treacherous_bludgeon/fixed	0259_vfx011-items-configuration-fixed-mip2-normal-page04.png	client-011.png	18	768	492	256	164	903d3673df843026b9331816cfdf10e2f1b3df5a389daeca36d396e990f7a85c
configuration/mip2/normal/model/item/treacherous_cleaver/fixed	0259_vfx011-items-configuration-fixed-mip2-normal-page04.png	client-011.png	18	768	492	256	164	903d3673df843026b9331816cfdf10e2f1b3df5a389daeca36d396e990f7a85c
configuration/mip2/normal/model/item/uchigatana/fixed	0259_vfx011-items-configuration-fixed-mip2-normal-page04.png	client-011.png	18	768	492	256	164	903d3673df843026b9331816cfdf10e2f1b3df5a389daeca36d396e990f7a85c
configuration/mip2/normal/model/item/vaelith/fixed	0259_vfx011-items-configuration-fixed-mip2-normal-page04.png	client-011.png	18	768	492	256	164	903d3673df843026b9331816cfdf10e2f1b3df5a389daeca36d396e990f7a85c
configuration/mip2/normal/model/item/valhakyra/fixed	0259_vfx011-items-configuration-fixed-mip2-normal-page04.png	client-011.png	18	768	492	256	164	903d3673df843026b9331816cfdf10e2f1b3df5a389daeca36d396e990f7a85c
configuration/mip2/normal/model/item/vengeance_blade/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/vesper/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/vindicator/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/viridian_greataxe/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/viridian_pickaxe/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/viridian_shovel/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/void_oculus/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/windreaper/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/winterthorn/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/wooden_bludgeon/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/wooden_tonfa/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/zenith/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/item/dark_herald_spawn_egg/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/item/darkness_creature_spawn_egg/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/item/first_vessel_spawn_egg/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/item/light_herald_spawn_egg/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/item/power_test_actor_spawn_egg/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/item/radiant_sentinel_spawn_egg/fixed	0260_vfx011-items-configuration-fixed-mip2-normal-page05.png	client-011.png	19	1024	492	256	164	03824a54f75c63dc75f3a795dd379847a2355aaf2e422c6dc0e1b1f7a6bf15ca
configuration/mip2/normal/model/item/amethyst_greatblade/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/amethyst_greatpick/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/amethyst_greatshovel/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/ancient_greatslab/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_dagger/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_greataxe/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_greatsword/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_pickaxe/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_sabre/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_scythe/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/azure_shovel/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/berserkers_cleaver/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/berserkers_greataxe/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/black_iron_clobberer/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/black_iron_greataxe/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/black_iron_greatsword/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/calamity_blade/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/claymore/head	0261_vfx011-items-configuration-head-mip2-normal-page01.png	client-012.png	0	0	0	256	164	2acdb240177c1846b89b1dd505f16bbc3e8bac90512b2c1273b44fbad2deba88
configuration/mip2/normal/model/item/crescent_greataxe/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/crimson_cleaver/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/crystal_frostblade/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/crystal_frostscythe/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/demonic_sword/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/demons_blood_blade/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/demons_blood_pick/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/demons_blood_shovel/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/demonslayers_greatsword/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/dragon_sword/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/emerald_greatcleaver/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/ethereal_frostblade/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/flamberge/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/gilded_phoenix_greataxe/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/gloomsteel_greataxe/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/gloomsteel_katana/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/gloomsteel_knife/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/grand_claymore/head	0262_vfx011-items-configuration-head-mip2-normal-page02.png	client-012.png	1	256	0	256	164	45c2de8843fb0d4428d5cab68b6dc225e5f2e1cde5ba9bd213b0674a57f9ace1
configuration/mip2/normal/model/item/heavenly_partisan/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_battle_axe/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_broadsword/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_dagger/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_greataxe/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_halberd/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_hay_sickle/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_mace/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_polearm/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/iron_sai/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/lycanbane/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/moonlight/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/nature_sword/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/nocturne/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/oculus/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/phantomguard_greatsword/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/phantomguard_partisan/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/piercer/head	0263_vfx011-items-configuration-head-mip2-normal-page03.png	client-012.png	2	512	0	256	164	9af3308dac2dfe02eab4966eb129abd2548cdf6e50ac70020006ec76e74d785f
configuration/mip2/normal/model/item/ravenous_blade/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/revenants_darkscepter/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/revenants_gravecleaver/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/revenants_gravescepter/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/runic_piercer/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/sacrificial_cleaver/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/skeleton_axe/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/solstice/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/spider_sword/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/talonbrand/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/talonpick/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/talonshovel/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/treacherous_axe/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/treacherous_bludgeon/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/treacherous_cleaver/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/uchigatana/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/vaelith/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/valhakyra/head	0264_vfx011-items-configuration-head-mip2-normal-page04.png	client-012.png	3	768	0	256	164	337255d2433ccc0249c4690651462d7fc48574657c77b55880f9481c7b09252a
configuration/mip2/normal/model/item/vengeance_blade/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/vesper/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/vindicator/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/viridian_greataxe/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/viridian_pickaxe/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/viridian_shovel/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/void_oculus/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/windreaper/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/winterthorn/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/wooden_bludgeon/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/wooden_tonfa/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/zenith/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/item/dark_herald_spawn_egg/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/item/darkness_creature_spawn_egg/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/item/first_vessel_spawn_egg/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/item/light_herald_spawn_egg/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/item/power_test_actor_spawn_egg/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/item/radiant_sentinel_spawn_egg/head	0265_vfx011-items-configuration-head-mip2-normal-page05.png	client-012.png	4	1024	0	256	164	1ad4db7a8ed7c9eb3079203f522e4ec5f29c424a42f19d52e5aa6ffd3b56dcd6
configuration/mip2/normal/model/item/amethyst_greatpick/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/amethyst_greatshovel/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/azure_pickaxe/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/azure_shovel/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/demons_blood_pick/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/demons_blood_shovel/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/talonshovel/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
configuration/mip2/normal/model/item/vaelith/on_shelf	0266_vfx011-items-configuration-on_shelf-mip2-normal-page01.png	client-012.png	5	0	164	256	164	da1162ae76911bee0cc8a68c98e07a1d3981d12478b8366529db4339a281de51
