kind	source	page	tile_or_slot	bounds	verdict	notes
asset_tile	textures/item/valhakyra.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5457	80,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5458	160,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5459	240,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5460	320,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5461	400,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5462	480,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5463	560,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/valhakyra.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5464	640,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5465	720,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5466	800,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5467	880,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5468	960,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5469	1040,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5470	1120,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5471	1200,440,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vengeance_blade.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5472	0,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5473	80,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5474	160,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5475	240,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5476	320,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5477	400,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5478	480,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5479	560,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vesper.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5480	640,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5481	720,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5482	800,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5483	880,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5484	960,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5485	1040,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5486	1120,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5487	1200,528,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/vindicator.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5488	0,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5489	80,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5490	160,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5491	240,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5492	320,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5493	400,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5494	480,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5495	560,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5496	640,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/violet_crystal.png#frame=0;mip=8;bg=checker	pixels-checker-028.png	5497	720,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5498	800,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5499	880,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5500	960,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5501	1040,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5502	1120,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5503	1200,616,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5504	0,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_greataxe.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5505	80,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5506	160,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5507	240,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5508	320,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5509	400,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5510	480,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5511	560,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5512	640,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_pickaxe.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5513	720,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5514	800,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5515	880,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5516	960,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5517	1040,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5518	1120,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5519	1200,704,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5520	0,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/viridian_shovel.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5521	80,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5522	160,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5523	240,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5524	320,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5525	400,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5526	480,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5527	560,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5528	640,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/void_oculus.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5529	720,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5530	800,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5531	880,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5532	960,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5533	1040,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5534	1120,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5535	1200,792,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5536	0,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/windreaper.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5537	80,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5538	160,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5539	240,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5540	320,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5541	400,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5542	480,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5543	560,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5544	640,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/winterthorn.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5545	720,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5546	800,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5547	880,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5548	960,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5549	1040,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5550	1120,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5551	1200,880,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5552	0,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_bludgeon.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5553	80,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5554	160,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5555	240,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5556	320,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5557	400,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5558	480,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5559	560,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=6;bg=checker	pixels-checker-028.png	5560	640,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/wooden_tonfa.png#frame=0;mip=7;bg=checker	pixels-checker-028.png	5561	720,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=0;bg=checker	pixels-checker-028.png	5562	800,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=1;bg=checker	pixels-checker-028.png	5563	880,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=2;bg=checker	pixels-checker-028.png	5564	960,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=3;bg=checker	pixels-checker-028.png	5565	1040,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=4;bg=checker	pixels-checker-028.png	5566	1120,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=5;bg=checker	pixels-checker-028.png	5567	1200,968,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=6;bg=checker	pixels-checker-029.png	5568	0,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=7;bg=checker	pixels-checker-029.png	5569	80,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/yellow_crystal.png#frame=0;mip=8;bg=checker	pixels-checker-029.png	5570	160,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5571	240,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5572	320,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5573	400,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5574	480,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5575	560,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=5;bg=checker	pixels-checker-029.png	5576	640,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=6;bg=checker	pixels-checker-029.png	5577	720,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/item/zenith.png#frame=0;mip=7;bg=checker	pixels-checker-029.png	5578	800,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/amethyst_poisoning.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5579	880,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/amethyst_poisoning.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5580	960,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/amethyst_poisoning.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5581	1040,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/amethyst_poisoning.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5582	1120,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/amethyst_poisoning.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5583	1200,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/exhaustion.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5584	0,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/exhaustion.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5585	80,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/exhaustion.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5586	160,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/exhaustion.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5587	240,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/mob_effect/exhaustion.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5588	320,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/eclipse.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5589	400,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/eclipse.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5590	480,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/eclipse.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5591	560,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/eclipse.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5592	640,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/eclipse.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5593	720,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/fracture.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5594	800,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/fracture.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5595	880,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
